,id,imdb_id,title,release_date,genres,revenue,budget,runtime,tagline,overview,production_companies,production_countries,vote_average,vote_count,all_companies
2186,258230,tt3416532,A Monster Calls,2016-10-07,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",47309313,43000000,108,Stories are wild creatures.,A boy imagines a monster that helps him deal with his difficult life and see the world in a different way.,"[{'id': 1246, 'logo_path': '/lmeFQGzHEds5t2UfmODyrbf2nXm.png', 'name': 'River Road Entertainment', 'origin_country': ''}, {'id': 6735, 'logo_path': '/6yyByQrmTAgJv0QzZ1Eh1jiGX4R.png', 'name': 'Participant Media', 'origin_country': 'US'}, {'id': 8111, 'logo_path': None, 'name': 'Apaches Entertainment', 'origin_country': ''}, {'id': 53490, 'logo_path': None, 'name': 'La Trini', 'origin_country': ''}, {'id': 112286, 'logo_path': None, 'name': 'A Monster Calls AIE', 'origin_country': ''}, {'id': 1182, 'logo_path': '/bkgwJWvqqLuzsXV2Qv3Mg3wfcNZ.png', 'name': 'Telecinco Cinema', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",7.1,1853,"['River Road Entertainment', 'Participant Media', 'Apaches Entertainment', 'La Trini', 'A Monster Calls AIE', 'Telecinco Cinema']"
2187,13688,tt0940709,CJ7,2008-01-30,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",47301471,0,86,It's out of this world.,"Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.","[{'id': 2798, 'logo_path': None, 'name': 'Columbia Pictures Film Production Asia', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",6.1,172,['Columbia Pictures Film Production Asia']
2188,9333,tt0116830,Last Man Standing,1996-09-20,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",47267001,67000000,101,"In a town with no justice, there is only one law... Every man for himself.","John Smith is a mysterious stranger who is drawn into a vicious war between two Prohibition-era gangs. In a dangerous game, he switches allegiances from one to another, offering his services to the highest bidder. As the death toll mounts, Smith takes the law into his own hands in a deadly race to stay alive.","[{'id': 656, 'logo_path': '/rqmaM1yOhp5KSGjjQToeOYPuMUx.png', 'name': 'Metropolitan Filmexport', 'origin_country': 'FR'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.2,391,"['Metropolitan Filmexport', 'New Line Cinema']"
2189,9969,tt0790604,Deck the Halls,2006-11-22,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",47231070,51000000,93,There glows the neighborhood,"Determined to unseat Steve Finch's reign as the town's holiday season king, Buddy Hall plasters his house with so many decorative lights that it'll be visible from space! When their wives bond, and their kids follow suit, the two men only escalate their rivalry - and their decorating.","[{'id': 10104, 'logo_path': '/hNuGhsKVlmhnwSRcmOejDBDjh6w.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 18479, 'logo_path': None, 'name': 'Corduroy Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5.2,239,"['New Regency Pictures', 'Corduroy Films']"
2190,6961,tt0372532,The Wedding Date,2005-02-04,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",47175038,15000000,88,Love doesn't come cheap.,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.","[{'id': 29018, 'logo_path': None, 'name': 'Visionview Production', 'origin_country': ''}, {'id': 12026, 'logo_path': None, 'name': 'Gold Circle Films', 'origin_country': 'US'}, {'id': 2157, 'logo_path': None, 'name': '26 Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.5,505,"['Visionview Production', 'Gold Circle Films', '26 Films']"
2191,243,tt0146882,High Fidelity,2000-03-17,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",47126295,30000000,113,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.","When record store owner Rob Gordon gets dumped by his girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. As Rob seeks out his former lovers to find out why they left, he keeps up his efforts to win Laura back.","[{'id': 32, 'logo_path': None, 'name': 'Buena Vista', 'origin_country': ''}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",7.2,971,"['Buena Vista', 'Touchstone Pictures']"
2192,43959,tt1596346,Soul Surfer,2011-04-08,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",47088990,18000000,106,"When you come back from a loss, beat the odds, and never say never, you find a champion.","The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.","[{'id': 7263, 'logo_path': '/auaadhBBcvvTDtmW2iJzOrEjfgO.png', 'name': 'FilmDistrict', 'origin_country': 'US'}, {'id': 3235, 'logo_path': None, 'name': 'Brookwell-McNamara Entertainment', 'origin_country': ''}, {'id': 10156, 'logo_path': '/bWjWWQfiyZh9AkGYCkx1NcVdSvn.png', 'name': 'Affirm Films', 'origin_country': 'US'}, {'id': 551, 'logo_path': '/jSlzEZZ4Z1g7B2UExjZEIKsUvD9.png', 'name': 'Mandalay Pictures', 'origin_country': 'US'}, {'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7.0,653,"['FilmDistrict', 'Brookwell-McNamara Entertainment', 'Affirm Films', 'Mandalay Pictures', 'TriStar Pictures']"
2193,59967,tt1276104,Looper,2012-09-26,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",47042000,30000000,118,"Hunted By Your Future, Haunted By Your Past","In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.","[{'id': 11092, 'logo_path': None, 'name': 'Ram Bergman Productions', 'origin_country': ''}, {'id': 1205, 'logo_path': None, 'name': 'Endgame Entertainment', 'origin_country': 'US'}, {'id': 10289, 'logo_path': '/4lXJcFjACjb34LF78AUjEz4FtB9.png', 'name': 'DMG Entertainment', 'origin_country': 'US'}, {'id': 7263, 'logo_path': '/auaadhBBcvvTDtmW2iJzOrEjfgO.png', 'name': 'FilmDistrict', 'origin_country': 'US'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6.8,6534,"['Ram Bergman Productions', 'Endgame Entertainment', 'DMG Entertainment', 'FilmDistrict']"
2194,220714,tt2476154,Grand Masti,2013-09-13,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",47000000,5500000,140,The Masti Boys are Back,"Amar, Prem and Meet are longtime friends who have gone through every phase of growing up together and are now bored of their insipid married lives. To add a little spice to their lives they plan a wild adventure at their college reunion! When fun turns into something more insidious and deceitful, they find themselves being led astray and right into a seductive web of danger. Packed with innuendo and double meaning, this is an adult comedy based on a strong undertone of sex.","[{'id': 3985, 'logo_path': None, 'name': 'Maruti International', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",4.6,14,['Maruti International']
2195,11185,tt0098282,"See No Evil, Hear No Evil",1989-05-12,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",46908987,18000000,103,MURDER! The blind guy couldn't see it. The deaf guy couldn't hear it. Now they're both wanted for it.,"A murder takes place in the shop of David Lyons, a deaf man who fails to hear the gunshot being fired. Outside, blind man Wally Karue hears the shot but cannot see the perpetrator. Both are arrested, but escape to form an unlikely partnership. Being chased by both the law AND the original killers, can the pair work together to outwit them all?","[{'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.6,390,['TriStar Pictures']
2196,17127,tt0120772,The Object of My Affection,1998-04-17,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",46905889,15000000,111,Sometimes The Most Desirable Relationship Is The One You Can't Have,"A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.","[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5.8,130,['20th Century Fox']
2197,769,tt0099685,GoodFellas,1990-09-12,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",46836394,25000000,145,Three Decades of Life in the Mafia.,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.","[{'id': 8880, 'logo_path': '/fE7LBw7Jz8R29EABFGCvWNriZxN.png', 'name': 'Winkler Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8.4,5361,['Winkler Films']
2198,11683,tt0418819,Land of the Dead,2005-06-24,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",46770602,15000000,93,The dead shall inherit the Earth.,"The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.","[{'id': 55518, 'logo_path': None, 'name': 'Romero-Grunwald Productions', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 2995, 'logo_path': None, 'name': 'Atmosphere Entertainment MM', 'origin_country': 'US'}, {'id': 55519, 'logo_path': None, 'name': 'Exception Wild Bunch', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6.0,645,"['Romero-Grunwald Productions', 'Universal Pictures', 'Atmosphere Entertainment MM', 'Exception Wild Bunch']"
2199,308,tt0412019,Broken Flowers,2005-05-17,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",46720491,10000000,106,Sometimes life brings some strange surprises.,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.","[{'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}, {'id': 208, 'logo_path': '/bxQYlRhQu6nbohBEL0SWz8xIAGy.png', 'name': 'Bac Films', 'origin_country': 'FR'}, {'id': 22456, 'logo_path': None, 'name': 'Five Roses', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6.9,569,"['Focus Features', 'Bac Films', 'Five Roses']"
2200,6435,tt0120791,Practical Magic,1998-10-16,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",46683377,75000000,104,"For two sisters from a family of witches, falling in love is the trickiest spell of all.","Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.","[{'id': 813, 'logo_path': None, 'name': 'DiNovi Pictures', 'origin_country': ''}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 55474, 'logo_path': None, 'name': 'Stargate Studios', 'origin_country': ''}, {'id': 4258, 'logo_path': None, 'name': 'Fortis Films', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.5,637,"['DiNovi Pictures', 'Village Roadshow Pictures', 'Stargate Studios', 'Fortis Films', 'Warner Bros. Pictures']"
2201,10718,tt0329691,Torque,2004-01-16,"[{'id': 28, 'name': 'Action'}]",46546197,40000000,84,Circuit of Fire,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.","[{'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4.6,218,"['Original Film', 'Village Roadshow Pictures', 'Warner Bros. Pictures']"
2202,10315,tt0432283,Fantastic Mr. Fox,2009-10-23,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",46471023,40000000,87,Dig the life fantastic!,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.","[{'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 9350, 'logo_path': '/xz60JVoUHpOeg1cJbxzMJiwbuL7.png', 'name': 'Indian Paintbrush', 'origin_country': 'US'}, {'id': 23449, 'logo_path': None, 'name': 'American Empirical Pictures', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7.7,2176,"['Regency Enterprises', 'Indian Paintbrush', 'American Empirical Pictures', '20th Century Fox']"
2203,10060,tt0430308,Get Rich or Die Tryin',2005-11-09,"[{'id': 18, 'name': 'Drama'}]",46442528,40000000,117,If You Think You Know the Story...You Don't Know the Man.,"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.","[{'id': 54336, 'logo_path': None, 'name': 'Cent Productions Inc.', 'origin_country': ''}, {'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.4,342,"['Cent Productions Inc.', 'Paramount', 'MTV Films']"
2204,10411,tt0104114,The Distinguished Gentleman,1992-12-04,"[{'id': 35, 'name': 'Comedy'}]",46434570,0,112,From con man to congressman,"A Florida con man uses the passing of the long time Congressman from his district who he just happens to share a name with, to get elected to his version of paradise, Congress, where the money flows from lobbyists. But soon he learns the nature of the game and decides to fight back the only way he knows how, with a con.","[{'id': 915, 'logo_path': '/xXojkyRWFZ0JTJyjiu13ThKeFbz.png', 'name': 'Hollywood Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5.8,118,['Hollywood Pictures']
2205,2246,tt0107497,Malice,1993-09-29,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",46405336,0,107,Her doctor wasn't playing God. He thought he was God.,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.","[{'id': 1023, 'logo_path': None, 'name': 'Nelvana Limited', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6.1,176,"['Nelvana Limited', 'Columbia Pictures', 'Castle Rock Entertainment', 'New Line Cinema']"
